地名,規範碼,long,lat,朝代,行政區
臨晉,PL000000043361,109.9481,34.7968,西晉,西晉_雍州
海西,PL000000010479,119.3964,34.0673,曹魏,三國魏_徐州
法聚寺,PL000000034739,104.1461,30.6837,唐,
崇敬尼寺,PL000000042430,108.944707,34.227647,隋,
普集寺,PL000000042320,108.885695,34.259695,隋,
龍宮寺,PL000000042779,107.400735,34.521359,唐,
陳倉,PL000000042783,107.1493,34.3816,唐,唐_京畿道
北原,PL000000042883,107.5869,34.3299,曹魏,三國魏_雍州
臨淄,PL000000020644,118.3473,36.9006,隋,隋_北海郡
江寧,PL000000008905,118.778,32.0514,隋,隋_丹陽郡
太白寺,PL000000042019,108.94978,34.267173,,
明覺寺,PL000000042122,108.956314,34.268042,隋,
杜城,PL000000042433,109.0334,34.2064,西晉,西晉_雍州
天宮寺,PL000000023564,112.467585,34.666518,唐,
浚儀,PL000000023330,114.3525,34.7847,唐,唐_河南道
惠福寺,PL000000023414,114.528325,34.666246,唐,
中牟,PL000000023109,114.0722,34.7579,唐,唐_都畿道
河南,PL000000023579,112.483,34.6904,唐,唐_都畿道
許州,PL000000024832,113.8288,34.0306,唐,5
安業寺,PL000000023313,114.348827,34.79493,唐,
弘農,PL000000025168,110.8559,34.5271,唐,唐_河東道
安邑,PL000000004909,111.0537,35.0535,唐,唐_河東道
鳴條,PL000000004887,110.998271,35.015167,隋,
橫水窟,PL000000004983,111.224727,35.356611,隋,
峴頭山,PL000000025019,111.194706,34.774348,,
滄州,PL000000003047,117.044,38.2283,唐,唐_河北道
清河郡,PL000000002094,115.6141,37.1028,隋,隋_清河郡
衛州,PL000000024477,114.0795,35.4096,唐,唐_河北道
河間,PL000000003309,116.0952,38.4349,唐,唐_河北道
麻谷,PL000000005164,110.447554,34.867059,隋,
首陽山,PL000000005168,110.379733,34.794232,,
桑泉,PL000000004935,110.5511,35.1035,唐,唐_河東道
山西省,PL000000003716,112.556269,37.872982,沒有給定朝代,現今_山西省
濟陰,PL000000023001,115.4543,35.0309,唐,唐_河南道
河北道,PL000000001520,115.1774,36.3283,唐,唐_河北道
偽鄭,PL000000023035,112.3918,34.6646,,
寶園寺,PL000000034768,104.1461,30.6837,,
流水寺,PL000000009885,120.62454,31.320092,南梁,
吳縣,PL000000010043,120.5863,31.2583,隋,隋_吳郡
報恩寺,PL000000009084,118.760751,32.006248,,
泰皇寺,PL000000008930,118.764825,32.068755,陳,
蘇州,PL000000009928,120.6276,31.3114,唐,唐_江南東道
東平郡,PL000000024778,115.703,35.8488,北魏,北朝魏_濟州
南鄭,PL000000043856,107.0439,33.0761,唐,唐_山南西道
龍門,PL000000005236,110.707,35.5869,唐,唐_河東道
彭門,PL000000036613,103.873088,30.193401,唐,
虞鄉,PL000000005190,110.6293,34.8729,唐,唐_河東道
蒲州,PL000000005199,110.3276,34.8525,唐,唐_河東道
王城谷,PL000000003713,112.556269,37.872982,,
晉州,PL000000005710,111.5247,36.0775,唐,唐_河東道
華林寺,PL000000010869,119.244657,32.538751,隋,
崇義寺,PL000000042292,108.900397,34.235606,唐,
高陽原,PL000000042084,108.867407,34.154585,唐,
豐德寺,PL000000042505,108.80959,34.033853,唐,
馮翊,PL000000043356,109.9481,34.7968,唐,唐_京畿道
樓煩監,PL000000003871,111.8355,38.1065,唐,唐_河東道
瀍河,PL000000023537,112.457786,34.621059,唐,
邛僰九折坂,PL000000037110,102.3289,29.6664,東漢,東漢_益州刺史部
靈化寺,PL000000042124,108.956314,34.268042,唐,
絳州,PL000000005037,111.2253,35.6159,唐,唐_河東道
江夏,PL000000026482,114.3257,30.5397,唐,唐_江南西道
隴西,PL000000044997,104.8126,34.8199,唐,唐_隴右道
夏汭,PL000000026403,114.299507,30.594998,陳,
光嚴寺,PL000000024070,114.354029,36.090719,隋,
瑞相寺,PL000000009705,119.946798,31.755303,隋,
吳縣,PL000000009996,120.6276,31.3114,唐,唐_江南東道
迴向寺,PL000000009905,120.62454,31.320092,,
安喜,PL000000002512,114.9847,38.5194,唐,唐_河北道
仁覺寺,PL000000042125,108.956314,34.268042,隋,
西隆,PL000000023019,112.148,32.0485,沒有給定朝代,
隋州,PL000000028309,113.3787,31.7143,唐,唐_山南東道
紫金寺,PL000000027094,112.128353,32.011803,唐,
須彌寺,PL000000027076,111.95,31.94,,
襄州,PL000000027118,112.1403,32.0126,唐,唐_山南東道
梵雲寺,PL000000027130,112.13559,32.04501,,
襄州,PL000000027108,112.128353,32.011803,,
韶州,PL000000030551,113.5384,24.787,唐,唐_嶺南道
鳳林山,PL000000046552,102.995,35.4926,,
耆闍寺,PL000000027077,111.95,31.94,,
玉泉寺,PL000000027023,111.680375,30.789514,陳,
玉泉山,PL000000027018,111.677714,30.788941,慣用名,
勝覺寺,PL000000027744,112.1153,30.3907,唐,
汝南,PL000000026322,114.2211,33.0146,唐,唐_河南道
豫章,PL000000018604,115.9064,28.6738,隋,隋_豫章郡
南山慧因禪寺,PL000000011601,120.126223,30.230271,後唐,
弘道寺,PL000000013211,120.578829,29.991451,隋,
會稽郡,PL000000013267,120.5871,30.0031,隋,隋_會稽郡
大禹山,PL000000013204,120.578829,29.991451,,
丹陽郡,PL000000008904,118.778,32.0514,隋,隋_丹陽郡
剡縣,PL000000013475,120.8241,29.5861,唐,唐_江南東道
餘姚,PL000000012419,121.1616,30.0477,唐,唐_江南東道
小龍泉寺,PL000000012404,121.152047,30.038981,唐,
梁安寺,PL000000012405,121.152047,30.038981,唐,
一音寺,PL000000013237,120.578829,29.991451,,
靜林寺,PL000000013212,120.578829,29.991451,唐,
大林寺,PL000000027660,113.6336,31.2631,唐,
光福寺,PL000000027096,112.128353,32.011803,隋,
慈母山,PL000000034111,106.618623,29.590341,唐,
漢高廟,PL000000027109,112.128353,32.011803,,
徐州,PL000000009517,117.1969,34.2686,唐,唐_河南道
海州,PL000000010411,119.1433,34.5777,唐,唐_河南道
報善寺,PL000000027110,112.128353,32.011803,,
神足寺,PL000000027097,112.128353,32.011803,隋,
穎川郡,PL000000024938,113.8506,34.2349,北魏,北朝魏_司州
益昌,PL000000035662,105.7029,32.3431,唐,唐_山南西道
陳鄉,PL000000035659,105.962818,32.323266,唐,
勝業寺,PL000000034740,104.1461,30.6837,唐,
大建昌寺,PL000000034741,104.1461,30.6837,唐,
隆寂寺,PL000000035660,105.962818,32.323266,唐,
通州,PL000000036913,107.5087,31.2265,唐,唐_山南西道
南陽,PL000000025214,112.5444,33.001,唐,唐_山南東道
陝州,PL000000025033,111.1517,34.7835,唐,唐_都畿道
虢州,PL000000025169,110.8559,34.5271,唐,唐_河東道
芮城,PL000000005149,110.6974,34.6968,唐,唐_都畿道
白水,PL000000025193,112.533517,33.005923,唐,
秦州,PL000000044976,105.5689,34.9478,唐,唐_隴右道
玄武門,PL000000042085,108.956314,34.268042,唐,
高平,PL000000004491,112.9289,35.7914,唐,唐_河東道
河陽,PL000000024703,112.7954,34.8612,唐,唐_都畿道
濩澤,PL000000004423,112.4272,35.49,隋,隋_長平郡
景業寺,PL000000004361,112.845285,35.491477,,
安定,PL000000045416,107.3634,35.3759,唐,唐_關內道
慈悲寺,PL000000042231,108.915552,34.245908,唐,
慈悲寺,PL000000042126,108.956314,34.268042,唐,
神和原,PL000000042491,108.946347,34.155718,慣用名,
河東,PL000000005197,110.3276,34.8525,唐,唐_河東道
潼關,PL000000043334,110.3152,34.5196,唐,唐_京畿道
遂州,PL000000035824,105.5787,30.5035,唐,唐_劍南道
信都,PL000000003652,115.5734,37.5652,北魏,北朝魏_冀州
魏州,PL000000001522,115.1774,36.3283,唐,唐_河北道
慈潤寺,PL000000042129,108.956314,34.268042,唐,
寶山寺,PL000000024206,113.815697,36.078208,唐,
河東道,PL000000005198,110.3276,34.8525,唐,唐_河東道
河內,PL000000024673,112.9462,35.0886,隋,隋_河內郡
益都,PL000000021112,118.4878,36.6869,唐,唐_河南道
益都,PL000000021114,118.4878,36.6869,隋,隋_北海郡
歷城,PL000000020250,117.011,36.6492,唐,唐_河南道
金鄉,PL000000021413,116.3138,35.0672,隋,隋_濟陰郡
鄠縣,PL000000042674,108.6128,34.1114,隋,隋_京兆郡
驩州,PL000000055328,105.6461,18.6869,唐,唐_嶺南道
法池寺,PL000000042559,109.425,34.1301,,
律藏寺,PL000000042127,108.898164,34.278281,唐,
晉陵,PL000000009723,119.9613,31.7815,唐,唐_江南東道
永定寺,PL000000009886,120.614345,31.310286,唐,
永安寺,PL000000013496,119.566759,29.089767,唐,
禪眾寺,PL000000010746,119.446,32.39,,
渭南,PL000000043281,109.5102,34.5025,唐,唐_京畿道
法幢寺,PL000000013497,119.566759,29.089767,唐,
胡翼山,PL000000018589,0,0,沒有給定朝代,
交阯,PL000000055093,105,21,慣用名,
仙州山寺,PL000000055095,105,21,南梁,
幽栖寺,PL000000030438,113.2787,23.1363,南朝,
延賢精舍,PL000000008745,118.797504,32.048876,南齊,
天水郡,PL000000044860,105.7258,34.5853,北魏,北朝魏_秦州
峰頂寺,PL000000018794,115.951042,29.55942,南梁,
甘露峰,PL000000018782,115.984829,29.673228,,
隆化寺,PL000000024068,114.355,36.0976,,
會善寺,PL000000023256,112.998788,34.492964,隋,
黃華嶺,PL000000024202,113.815697,36.078208,北齊,
洪谷寺,PL000000024207,113.815697,36.078208,北齊,
新城,PL000000002194,115.5478,38.9897,北魏,北朝魏_瀛州
癭陶,PL000000001947,114.9249,37.6204,唐,唐_河北道
景明寺,PL000000001997,115.024143,37.063157,北魏,
嘉魚山,PL000000002491,114.984323,38.516256,北魏,
障供山,PL000000001029,114.7803,37.7559,北魏,
王屋山,PL000000024601,112.277938,35.149225,北魏,
青羅山,PL000000023511,112.447719,34.62127,,
馬頭山,PL000000024647,112.950721,35.087557,北魏,
尚書谷,PL000000024648,112.950721,35.087557,,
常山郡,PL000000000868,114.5732,38.0982,北魏,北朝魏_定州
又默,PL000000000838,114.5467,38.2342,北齊,
大冥山,PL000000000842,114.5467,38.2342,北齊,
龍山,PL000000001435,114.614139,36.335571,北齊,
石窟寺,PL000000001411,114.149605,36.534519,北齊,
新野,PL000000025427,112.3673,32.5241,南齊,南朝齊_雍州
傘蓋山白馬泉,PL000000027085,112.128353,32.011803,南齊,
蘭若舍,PL000000027075,111.95,31.94,南梁,
禪居寺,PL000000027098,112.128353,32.011803,南梁,
靈泉寺,PL000000027100,112.00009,31.684506,南梁,
天宮寺,PL000000027745,112.1153,30.3907,南梁,
普明寺,PL000000008931,118.764825,32.068755,南梁,
獨龍阜,PL000000008736,118.835,32.062,慣用名,
松滋,PL000000027931,111.7121,30.3175,南齊,南朝齊_荊州
枝江,PL000000027063,111.7359,30.3851,南齊,南朝齊_荊州
默山,PL000000028288,113.2381,31.8967,沒有給定朝代,
陽山,PL000000031626,112.6274,24.461,南齊,南朝齊_湘州
澧陽,PL000000029560,111.8548,29.5619,唐,唐_江南西道
南平,PL000000000125,112.1995,30.3496,沒有給定朝代,
枝江,PL000000027065,111.7325,30.3814,唐,唐_山南東道
禪惠寺,PL000000027052,111.7447,30.4674,隋,
靈武,PL000000043046,108.717271,34.333428,唐,
大追遠寺,PL000000042379,108.942252,34.294577,北周,
平輿,PL000000026220,114.5991,32.809,北魏,北朝魏_豫州
帝釋寺,PL000000008932,118.764825,32.068755,北周,
申息之國,PL000000023031,115,32,沒有給定朝代,
安州,PL000000002977,117.7363,41.3126,北魏,北朝魏_安州
壽山寺,PL000000001711,115.218086,36.547804,北周,
梵雲寺,PL000000001847,114.506292,37.286609,北周,
天寶寺,PL000000042380,108.942252,34.294577,北周,
安陸,PL000000027685,113.6977,31.2628,南齊,南朝齊_司州
新野郡,PL000000025428,112.3673,32.5241,南齊,南朝齊_雍州
驪山,PL000000042440,109.266726,34.351647,周,
霖落泉寺,PL000000024455,113.96727,35.555133,沒有給定朝代,
蒼谷寺,PL000000016482,115.748453,33.674333,沒有給定朝代,
鹿土谷,PL000000000069,0,0,沒有給定朝代,
柏尖山寺,PL000000024208,113.866207,35.507476,北齊,
化城寺,PL000000018795,115.95324,29.586656,隋,
法藏寺,PL000000024071,114.354029,36.090719,隋,
慧日寺,PL000000042131,108.894678,34.246305,隋,
趙景公寺,PL000000042263,108.977797,34.243713,隋,
臨原,PL000000021032,118.6776,36.5222,西漢,西漢_徐州刺史部
西梁,PL000000027711,112.63,30.04,,
仙城山,PL000000024689,112.785477,34.908115,南北朝,
上洪,PL000000027376,112.4071,31.6892,隋,隋_襄陽郡
開皇寺,PL000000027101,112.128353,32.011803,隋,
南鄉,PL000000025379,111.4482,32.9111,隋,隋_淅陽郡
襄陽郡,PL000000027144,112.148,32.0485,隋,隋_襄陽郡
傘蓋山,PL000000027074,111.95,31.94,,
遍學寺,PL000000027078,111.95,31.94,,
善光寺,PL000000024691,112.785477,34.908115,南朝,
祁縣,PL000000004788,112.3247,37.3533,隋,隋_太原郡
果願寺,PL000000028632,112.9867,28.1973,沒有給定朝代,
沔州,PL000000026430,114.2592,30.5535,唐,唐_淮南道
濟北郡,PL000000022451,116.2488,36.3287,北魏,北朝魏_濟州
鄖城,PL000000027687,113.6977,31.2628,東晉,東晉_荊州
武津,PL000000026197,114.3117,33.2854,北魏,北朝魏_豫州
嵩陽,PL000000023251,113.047972,34.454766,沒有給定朝代,
光州,PL000000025908,115.0535,32.1294,唐,唐_淮南道
大蘇山,PL000000025810,114.807207,31.87342,,
衡陽,PL000000028915,112.6055,26.9007,隋,隋_衡山郡
半山道場,PL000000028948,112.730016,27.243995,,
華容,PL000000029318,112.5679,29.5179,隋,隋_巴陵郡
峽州,PL000000026833,111.2958,30.7035,唐,唐_山南東道
大賢山,PL000000020694,118.2503,36.0669,,
白砂山,PL000000015463,116.450937,30.744387,隋,
佛窟寺,PL000000009136,118.73698,31.914,南梁,
洞庭湖,PL000000028612,112.926912,29.299866,慣用名,
佛壟山,PL000000014532,121.04,29.1517,,
螺溪,PL000000014645,121.066509,29.197017,,
國清寺,PL000000014664,121.043018,29.173344,隋,
華頂峰,PL000000014412,121.100218,29.25699,沒有給定朝代,
始豐縣,PL000000014808,121.0353,29.1368,隋,隋_永嘉郡
樂安,PL000000014829,120.7422,28.8508,唐,唐_江南東道
廣德殿,PL000000008621,118.778,32.0514,,
瑞昌,PL000000019044,115.6632,29.6843,北宋,北宋_江南東路
潯陽,PL000000018847,115.9944,29.7213,唐,唐_江南西道
當陽,PL000000027042,111.7958,30.8307,隋,隋_南郡
一音寺,PL000000027021,111.6799,30.7907,,
河東,PL000000005201,110.3339,34.8468,隋,隋_河東郡
東海郡,PL000000010414,119.1435,34.5471,隋,隋_東海郡
寶相寺,PL000000013347,120.896409,29.496374,,
臨海郡,PL000000014321,121.4309,28.711,南齊,南朝齊_揚州
龍田寺,PL000000042018,109,33.98,,
隴塞,PL000000041991,105.7258,34.5853,,
嶺南道,PL000000030465,113.2643,23.1335,唐,唐_嶺南道
履道寺,PL000000008933,118.764825,32.068755,隋,
正平,PL000000005036,111.2253,35.6159,唐,唐_河東道
白鹿山,PL000000024491,113.550735,35.572338,沒有給定朝代,
抱犢山,PL000000001140,114.279866,38.084425,慣用名,
汾曲,PL000000005018,111.217816,35.61589,,
寶嚴寺,PL000000005680,111.52073,36.08045,隋,
小榆山,PL000000005679,111.52073,36.08045,唐,
臨漳,PL000000001479,114.5573,36.244,隋,隋_魏郡
夜摩天,PL000000055478,0,0,,
紫陌河,PL000000001436,114.614139,36.335571,,
大陸,PL000000001885,114.8278,37.3562,隋,隋_趙郡
許亭山,PL000000000955,114.239468,37.70148,沒有給定朝代,
屈嶺禪坊,PL000000001009,114.4514,37.8272,沒有給定朝代,
界嶂洪山,PL000000001833,114.5,37.44,沒有給定朝代,
禪房寺,PL000000001834,114.498734,37.440204,隋,
同果寺,PL000000001030,114.7803,37.7559,沒有給定朝代,
大林精舍,PL000000018810,115.984829,29.673228,,
露山精舍,PL000000014868,121.140159,28.861977,南朝,
括州,PL000000014935,119.9379,28.4324,唐,唐_江南東道
臨海,PL000000014903,121.1293,28.8417,隋,隋_永嘉郡
饒陽,PL000000003529,115.7457,38.2452,唐,唐_河北道
曲李寺,PL000000003516,115.719699,38.235116,南北朝,
賈和寺,PL000000002494,114.984323,38.516256,北周,
淨國寺,PL000000024209,113.815697,36.078208,南北朝,
曲水寺,PL000000016335,116.7861,32.5747,北周,
桂州,PL000000032245,110.2945,25.2792,唐,唐_嶺南道
石頭城,PL000000008996,118.7678,32.093,隋,隋_丹陽郡
慕聖寺,PL000000009504,117.2633,34.2071,隋,
濟陰郡,PL000000022791,115.425,35.0217,隋,隋_濟陰郡
岐州,PL000000042848,107.3948,34.5222,唐,唐_京畿道
神寶寺,PL000000020296,116.746292,36.553718,,
鳳泉寺,PL000000042832,107.400735,34.521359,隋,
郪縣,PL000000035491,105.096,31.0943,唐,唐_劍南道
康興寺,PL000000034742,104.1461,30.6837,南梁,
錦江,PL000000034916,103.867038,30.806211,,
大通寺,PL000000025021,111.193566,34.779747,隋,
百家巖,PL000000024524,113.408384,35.431311,隋,
盤谷,PL000000024600,112.623069,35.193899,,
定州,PL000000002513,114.9847,38.5194,唐,唐_河北道
馬邑郡,PL000000004509,112.4312,39.3076,隋,隋_馬邑郡
朔州,PL000000004507,112.4312,39.3076,唐,唐_河東道
蒙山,PL000000003769,112.437405,37.778976,隋,
法華寺,PL000000003776,112.449342,37.791333,隋,
天宮寺,PL000000042386,108.942252,34.294577,,
淨住寺,PL000000042140,108.956314,34.268042,唐,
玉女寺,PL000000035393,104.1461,30.6837,隋,
白崖山,PL000000035610,104.745827,31.77814,隋,
鵠鳴山,PL000000034944,103.427023,30.617746,隋,
響應山,PL000000035390,104.198063,31.343319,隋,
武威郡,PL000000045067,102.6438,37.9272,隋,隋_武威郡
羊頭山,PL000000004473,112.972403,35.877292,隋,
雲陽,PL000000043083,108.8131,34.6226,唐,唐_京畿道
梗梓谷,PL000000042497,108.918611,34.023377,隋,
猗氏,PL000000004925,110.7832,35.1474,唐,唐_河東道
孤老寺,PL000000005184,110.447554,34.867059,,
蒲城,PL000000043448,109.5942,34.9555,隋,隋_馮翊郡
介休,PL000000004873,111.9215,37.026,唐,唐_河東道
神田寺,PL000000042650,108.605273,34.108609,隋,
大和寺,PL000000042651,108.605273,34.108609,隋,
郃陽,PL000000043402,110.1601,35.2421,唐,唐_京畿道
梁山,PL000000043513,110.411,35.4039,,
下邳,PL000000009625,117.917,34.1306,唐,唐_河南道
曲阜,PL000000010181,120.976489,31.38757,,
惠聚寺,PL000000010184,120.91095,31.369256,南梁,
武康,PL000000013086,119.9549,30.5193,唐,唐_江南東道
穎陰,PL000000024837,113.8288,34.0306,西晉,3
醴泉宮,PL000000043126,108.424792,34.483659,北周,
紫蓋山,PL000000042632,108.605273,34.108609,北周,
萬年,PL000000042193,108.9532,34.2662,唐,唐_京畿道
盩厔,PL000000042598,108.2209,34.1708,唐,唐_京畿道
鄠杜,PL000000042021,108.939195,34.266559,唐,
太平宮,PL000000042542,108.7656,34.0511,隋,隋_京兆郡
鄠縣,PL000000042673,108.6128,34.1114,唐,唐_京畿道
潞城,PL000000004356,113.2305,36.3344,唐,唐_河東道
香鑪峯,PL000000014534,121.026691,29.25289,慣用名,
石墨山,PL000000004137,113.119349,36.198963,唐,
流泉精舍,PL000000004222,113.387169,36.502375,唐,
雁門川,PL000000005445,112.953846,39.066211,,
土安山,PL000000006124,111.671854,38.279459,唐,
眞智寺,PL000000003777,112.477683,37.715375,唐,
義興寺,PL000000003778,112.477683,37.715375,唐,
馬邑,PL000000004526,112.6514,39.3577,唐,唐_河東道
龍山,PL000000003724,112.543369,37.869931,,
博陵郡,PL000000003543,115.5202,38.2298,北魏,北朝魏_定州
義興,PL000000009470,119.8233,31.3623,唐,唐_江南東道
臨海,PL000000014902,121.1293,28.8417,唐,唐_江南東道
章安縣,PL000000014314,121.4389,28.7299,隋,隋_永嘉郡
